ID	Function Category Level 3	Gene Count
00770	Pantothenate and CoA biosynthesis [PATH:ko00770]	163
00830	Retinol metabolism [PATH:ko00830]	9
00750	Vitamin B6 metabolism [PATH:ko00750]	88
00740	Riboflavin metabolism [PATH:ko00740]	44
00785	Lipoic acid metabolism [PATH:ko00785]	23
00670	One carbon pool by folate [PATH:ko00670]	128
00760	Nicotinate and nicotinamide metabolism [PATH:ko00760]	112
00860	Porphyrin and chlorophyll metabolism [PATH:ko00860]	265
00130	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	44
00730	Thiamine metabolism [PATH:ko00730]	36
00625	Chloroalkane and chloroalkene degradation [PATH:ko00625]	84
00791	Atrazine degradation [PATH:ko00791]	12
00627	Aminobenzoate degradation [PATH:ko00627]	120
00626	Naphthalene degradation [PATH:ko00626]	30
00621	Dioxin degradation [PATH:ko00621]	18
00633	Nitrotoluene degradation [PATH:ko00633]	31
00623	Toluene degradation [PATH:ko00623]	26
00622	Xylene degradation [PATH:ko00622]	5
00980	Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	24
00982	Drug metabolism - cytochrome P450 [PATH:ko00982]	23
00983	Drug metabolism - other enzymes [PATH:ko00983]	34
00351	1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (DDT) degradation [PATH:ko00351]	0
00624	Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	24
00643	Styrene degradation [PATH:ko00643]	32
00642	Ethylbenzene degradation [PATH:ko00642]	5
00361	Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	26
00362	Benzoate degradation [PATH:ko00362]	125
00363	Bisphenol degradation [PATH:ko00363]	11
00364	Fluorobenzoate degradation [PATH:ko00364]	5
00930	Caprolactam degradation [PATH:ko00930]	122
00360	Phenylalanine metabolism [PATH:ko00360]	75
00380	Tryptophan metabolism [PATH:ko00380]	250
00400	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	121
01007	Amino acid related enzymes [BR:ko01007]	0
00330	Arginine and proline metabolism [PATH:ko00330]	320
00310	Lysine degradation [PATH:ko00310]	205
00300	Lysine biosynthesis [PATH:ko00300]	113
00350	Tyrosine metabolism [PATH:ko00350]	62
00340	Histidine metabolism [PATH:ko00340]	159
00260	Glycine, serine and threonine metabolism [PATH:ko00260]	407
00270	Cysteine and methionine metabolism [PATH:ko00270]	162
00290	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	328
00250	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	273
00280	Valine, leucine and isoleucine degradation [PATH:ko00280]	391
00199	Cytochrome P450 [BR:ko00199]	0
01002	Peptidases [BR:ko01002]	0
01000	Enzymes [BR:ko01000]	0
01001	Protein kinases [BR:ko01001]	0
00401	Novobiocin biosynthesis [PATH:ko00401]	31
00960	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	23
00231	Puromycin biosynthesis [PATH:ko00231]	0
00966	Glucosinolate biosynthesis [PATH:ko00966]	0
00901	Indole alkaloid biosynthesis [PATH:ko00901]	0
00965	Betalain biosynthesis [PATH:ko00965]	0
00940	Phenylpropanoid biosynthesis [PATH:ko00940]	22
00941	Flavonoid biosynthesis [PATH:ko00941]	2
00942	Anthocyanin biosynthesis [PATH:ko00942]	0
00943	Isoflavonoid biosynthesis [PATH:ko00943]	0
00944	Flavone and flavonol biosynthesis [PATH:ko00944]	0
00945	Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	6
00950	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	8
00524	Butirosin and neomycin biosynthesis [PATH:ko00524]	1
00402	Benzoxazinoid biosynthesis [PATH:ko00402]	0
00521	Streptomycin biosynthesis [PATH:ko00521]	45
00232	Caffeine metabolism [PATH:ko00232]	0
01058	Acridone alkaloid biosynthesis [PATH:ko01058]	0
00312	beta-Lactam resistance [PATH:ko00312]	0
00331	Clavulanic acid biosynthesis [PATH:ko00331]	0
00311	Penicillin and cephalosporin biosynthesis [PATH:ko00311]	0
00620	Pyruvate metabolism [PATH:ko00620]	324
00630	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	223
00660	C5-Branched dibasic acid metabolism [PATH:ko00660]	54
00640	Propanoate metabolism [PATH:ko00640]	337
00562	Inositol phosphate metabolism [PATH:ko00562]	34
00650	Butanoate metabolism [PATH:ko00650]	267
00500	Starch and sucrose metabolism [PATH:ko00500]	62
00520	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	211
00020	Citrate cycle (TCA cycle) [PATH:ko00020]	331
00010	Glycolysis / Gluconeogenesis [PATH:ko00010]	291
00053	Ascorbate and aldarate metabolism [PATH:ko00053]	67
00052	Galactose metabolism [PATH:ko00052]	47
00040	Pentose and glucuronate interconversions [PATH:ko00040]	96
00051	Fructose and mannose metabolism [PATH:ko00051]	132
00030	Pentose phosphate pathway [PATH:ko00030]	181
